image_id,mean,std
i06_04_5.bmp,4.58333,0.15897
i06_05_1.bmp,5.91892,0.15469000000000002
i06_05_2.bmp,5.71429,0.12500999999999998
i06_05_3.bmp,4.97297,0.15519000000000002
i06_05_4.bmp,4.028569999999999,0.09464
i06_05_5.bmp,2.94595,0.11432
i06_06_1.bmp,4.61111,0.15849000000000002
i06_06_2.bmp,4.38889,0.16329000000000002
i06_06_3.bmp,3.7777800000000004,0.13095
i06_06_4.bmp,3.5277800000000004,0.12099000000000001
i06_06_5.bmp,3.05405,0.0932
i06_07_1.bmp,5.324319999999999,0.17538
i06_07_2.bmp,5.1142900000000004,0.11264
i06_07_3.bmp,4.40541,0.14534
i06_07_4.bmp,3.1428599999999998,0.10799
i06_07_5.bmp,2.68571,0.11967
i06_08_1.bmp,5.18919,0.13151
i06_08_2.bmp,4.58333,0.12653
i06_08_3.bmp,3.4857099999999996,0.08448
i06_08_4.bmp,2.7027,0.09256
i06_08_5.bmp,2.05405,0.085
i06_09_1.bmp,6.05405,0.1707
i06_09_2.bmp,5.86486,0.16732
i06_09_3.bmp,4.86486,0.1333
i06_09_4.bmp,3.0,0.10393
i06_09_5.bmp,1.65714,0.08983
i06_10_1.bmp,5.83784,0.15532
i06_10_2.bmp,5.62857,0.12179000000000001
i06_10_3.bmp,5.42857,0.13574
i06_10_4.bmp,3.1621599999999996,0.13521
i06_10_5.bmp,1.77778,0.09711
I06_11_1.BMP,5.54054,0.13015
i06_11_2.bmp,5.19444,0.15123
i06_11_3.bmp,4.5,0.12108
i06_11_4.bmp,3.08108,0.11064
i06_11_5.bmp,0.75676,0.11080999999999999
i06_12_1.bmp,5.86111,0.16737
i06_12_2.bmp,4.75,0.15404
i06_12_3.bmp,4.35135,0.14411
i06_12_4.bmp,3.62857,0.12832000000000002
i06_12_5.bmp,3.8378400000000004,0.15532
I06_13_1.BMP,4.675680000000001,0.1483
i06_13_2.bmp,4.82857,0.12445
i06_13_3.bmp,4.17143,0.09464
i06_13_4.bmp,3.19444,0.12922
i06_13_5.bmp,2.7027,0.10013999999999999
i06_14_1.bmp,6.0,0.14569000000000001
i06_14_2.bmp,6.0,0.16216
i06_14_3.bmp,4.7714300000000005,0.16205999999999998
i06_14_4.bmp,4.33333,0.16197
i06_14_5.bmp,4.30556,0.15123
i06_15_1.bmp,3.6216199999999996,0.19621
i06_15_2.bmp,3.3243199999999997,0.16684000000000002
i06_15_3.bmp,3.75,0.18582
i06_15_4.bmp,4.40541,0.17706
i06_15_5.bmp,4.83333,0.18634
i06_16_1.bmp,5.56757,0.18545
i06_16_2.bmp,6.25,0.15404
i06_16_3.bmp,5.08333,0.14894000000000002
i06_16_4.bmp,5.83784,0.20765
i06_16_5.bmp,4.13889,0.17635
i06_17_1.bmp,5.55556,0.15438
i06_17_2.bmp,6.08108,0.16826
i06_17_3.bmp,4.05556,0.14134000000000002
i06_17_4.bmp,5.83784,0.29978
i06_17_5.bmp,3.3783800000000004,0.1448
i06_18_1.bmp,5.2,0.11986
i06_18_2.bmp,4.36111,0.17635
i06_18_3.bmp,3.88889,0.12897
i06_18_4.bmp,3.7297300000000004,0.16505999999999998
i06_18_5.bmp,3.78378,0.17572000000000002
i06_19_1.bmp,5.33333,0.14164000000000002
i06_19_2.bmp,5.27027,0.16057000000000002
i06_19_3.bmp,4.94595,0.16192
i06_19_4.bmp,4.19444,0.16111
i06_19_5.bmp,3.59459,0.11117
i06_20_1.bmp,5.61111,0.14844000000000002
i06_20_2.bmp,5.27778,0.16485999999999998
i06_20_3.bmp,5.59459,0.14023
i06_20_4.bmp,4.94595,0.16637000000000002
i06_20_5.bmp,3.9729699999999997,0.11772
i06_21_1.bmp,5.7027,0.17459000000000002
i06_21_2.bmp,5.11111,0.13482
i06_21_3.bmp,4.71429,0.11118
i06_21_4.bmp,3.63889,0.13119
i06_21_5.bmp,2.80556,0.10985
i06_22_1.bmp,5.63889,0.1627
i06_22_2.bmp,5.27778,0.15521
i06_22_3.bmp,4.16216,0.14051
i06_22_4.bmp,3.56757,0.1117
i06_22_5.bmp,2.97297,0.14548
i06_23_1.bmp,5.91429,0.15842
i06_23_2.bmp,5.80556,0.14065
i06_23_3.bmp,5.675680000000001,0.20245
i06_23_4.bmp,5.324319999999999,0.20245
i06_23_5.bmp,2.34286,0.08023
i06_24_1.bmp,5.83784,0.17728
i06_24_2.bmp,5.8,0.16061
i06_24_3.bmp,4.81081,0.15684
i06_24_4.bmp,3.21622,0.09467
i06_24_5.bmp,0.88889,0.12897
I07_01_1.bmp,5.68182,0.11928
i07_01_2.bmp,5.09091,0.11507
i07_01_3.bmp,4.8,0.12007999999999999
i07_01_4.bmp,4.45455,0.11342999999999999
i07_01_5.bmp,3.9761900000000003,0.09214
i07_02_1.bmp,6.04444,0.14386
i07_02_2.bmp,5.86364,0.13480999999999999
i07_02_3.bmp,5.55814,0.12865
i07_02_4.bmp,5.232559999999999,0.10827
i07_02_5.bmp,4.75556,0.12235
i07_03_1.bmp,4.933330000000001,0.10135
i07_03_2.bmp,4.22727,0.09569
i07_03_3.bmp,3.7333300000000005,0.09635
i07_03_4.bmp,3.3111099999999998,0.09335
i07_03_5.bmp,2.73333,0.10611
i07_04_1.bmp,5.86667,0.14264000000000002
i07_04_2.bmp,6.0,0.13333
i07_04_3.bmp,5.422219999999999,0.17635
i07_04_4.bmp,4.951219999999999,0.08415
i07_04_5.bmp,4.2093,0.1211
i07_05_1.bmp,6.04444,0.17201
i07_05_2.bmp,5.8,0.1651
i07_05_3.bmp,5.15909,0.10632
i07_05_4.bmp,4.27907,0.08902
i07_05_5.bmp,3.3181800000000004,0.08365
i07_06_1.bmp,4.83333,0.13434000000000001
i07_06_2.bmp,4.61364,0.13335999999999998
i07_06_3.bmp,4.15909,0.09612000000000001
i07_06_4.bmp,3.75,0.11644000000000002
i07_06_5.bmp,3.3181800000000004,0.10048
i07_07_1.bmp,5.5814,0.11964000000000001
i07_07_2.bmp,5.19048,0.10774
i07_07_3.bmp,4.31818,0.11487
i07_07_4.bmp,3.6222199999999996,0.1188
i07_07_5.bmp,2.83721,0.10364000000000001
i07_08_1.bmp,5.86364,0.15277000000000002
i07_08_2.bmp,5.53333,0.12412999999999999
i07_08_3.bmp,4.5814,0.13251
i07_08_4.bmp,3.42222,0.12761
i07_08_5.bmp,2.63636,0.08559
i07_09_1.bmp,6.422219999999999,0.12761
i07_09_2.bmp,6.02222,0.14568
i07_09_3.bmp,5.22727,0.13199
i07_09_4.bmp,3.97674,0.10651
i07_09_5.bmp,2.46667,0.10232000000000001
i07_10_1.bmp,6.13333,0.1651
i07_10_2.bmp,5.88636,0.15487
i07_10_3.bmp,5.04545,0.10141
i07_10_4.bmp,3.70455,0.09414
i07_10_5.bmp,2.22727,0.10094
I07_11_1.BMP,5.48837,0.12027
i07_11_2.bmp,4.5111099999999995,0.09749
i07_11_3.bmp,3.4318199999999996,0.08742
i07_11_4.bmp,2.4222200000000003,0.11105999999999999
i07_11_5.bmp,0.9772700000000001,0.10409000000000002
i07_12_1.bmp,5.34091,0.16371
i07_12_2.bmp,4.72727,0.13002
i07_12_3.bmp,3.5333300000000003,0.10704000000000001
i07_12_4.bmp,2.86364,0.09421
i07_12_5.bmp,2.51111,0.10243
I07_13_1.BMP,4.5814,0.11964000000000001
i07_13_2.bmp,4.06818,0.08742
i07_13_3.bmp,3.37209,0.07371
i07_13_4.bmp,2.72727,0.08108
i07_13_5.bmp,2.51111,0.10714000000000001
i07_14_1.bmp,5.79545,0.12686
i07_14_2.bmp,6.15909,0.14354
i07_14_3.bmp,5.70455,0.12686
i07_14_4.bmp,5.22222,0.13292
i07_14_5.bmp,4.20455,0.12686
i07_15_1.bmp,3.63636,0.13671
i07_15_2.bmp,3.2888900000000003,0.18492
i07_15_3.bmp,3.04545,0.15730999999999998
i07_15_4.bmp,3.34091,0.1699
i07_15_5.bmp,3.65116,0.15733
i07_16_1.bmp,6.20455,0.14222
i07_16_2.bmp,6.34884,0.11805
i07_16_3.bmp,5.933330000000001,0.13480999999999999
i07_16_4.bmp,5.35556,0.17542
i07_16_5.bmp,4.81818,0.13358
i07_17_1.bmp,5.54545,0.1222
i07_17_2.bmp,6.4,0.19219
i07_17_3.bmp,4.40476,0.12168
i07_17_4.bmp,6.72727,0.2092
i07_17_5.bmp,3.34091,0.14709
i07_18_1.bmp,5.38636,0.10273
i07_18_2.bmp,4.95455,0.13234
i07_18_3.bmp,4.3777800000000004,0.11456
i07_18_4.bmp,3.86364,0.11405
i07_18_5.bmp,3.63636,0.17035
i07_19_1.bmp,5.86667,0.12412999999999999
i07_19_2.bmp,5.44444,0.13898
i07_19_3.bmp,4.8,0.1159
i07_19_4.bmp,4.11364,0.10273
i07_19_5.bmp,3.70455,0.08849
i07_20_1.bmp,5.75,0.1072
i07_20_2.bmp,5.422219999999999,0.13513
i07_20_3.bmp,4.4186,0.10520999999999998
i07_20_4.bmp,3.6222199999999996,0.11017
i07_20_5.bmp,2.93023,0.07639
i07_21_1.bmp,5.66667,0.1663
i07_21_2.bmp,4.95455,0.13619
i07_21_3.bmp,4.11111,0.10987000000000001
i07_21_4.bmp,3.38636,0.09212999999999999
i07_21_5.bmp,2.32558,0.09139
i07_22_1.bmp,5.933330000000001,0.15524000000000002
i07_22_2.bmp,5.232559999999999,0.11315
i07_22_3.bmp,4.65116,0.08628999999999999
i07_22_4.bmp,4.14286,0.053989999999999996
i07_22_5.bmp,2.65909,0.13989000000000001
i07_23_1.bmp,6.02222,0.15231
i07_23_2.bmp,5.7333300000000005,0.14538
i07_23_3.bmp,5.04444,0.15382
i07_23_4.bmp,4.2093,0.12549000000000002
i07_23_5.bmp,2.6444400000000003,0.11399000000000001
i07_24_1.bmp,5.72093,0.10042999999999999
i07_24_2.bmp,4.933330000000001,0.13842000000000002
i07_24_3.bmp,3.86364,0.09954
i07_24_4.bmp,2.25,0.11644000000000002
i07_24_5.bmp,0.47618999999999995,0.0841
I08_01_1.bmp,5.54839,0.15697
i08_01_2.bmp,4.7096800000000005,0.13832
i08_01_3.bmp,4.83871,0.17128
i08_01_4.bmp,4.1,0.10904000000000001
i08_01_5.bmp,3.54839,0.1193
i08_02_1.bmp,5.59375,0.16452999999999998
i08_02_2.bmp,5.54839,0.15697
i08_02_3.bmp,5.40625,0.19695
i08_02_4.bmp,5.22581,0.13463
i08_02_5.bmp,4.64516,0.11674000000000001
i08_03_1.bmp,4.64516,0.14097
i08_03_2.bmp,4.2903199999999995,0.08152000000000001
i08_03_3.bmp,3.4666699999999997,0.09108
i08_03_4.bmp,2.96875,0.1035
i08_03_5.bmp,2.34375,0.12190999999999999
i08_04_1.bmp,6.06452,0.1763
i08_04_2.bmp,5.83871,0.20451
i08_04_3.bmp,5.625,0.21986
i08_04_4.bmp,5.4375,0.14615999999999998
i08_04_5.bmp,4.96774,0.18522
i08_05_1.bmp,5.33333,0.12766
i08_05_2.bmp,5.45161,0.16346
i08_05_3.bmp,4.71875,0.1343
i08_05_4.bmp,3.96774,0.1248
i08_05_5.bmp,3.125,0.10597000000000001
i08_06_1.bmp,4.3871,0.14192000000000002
i08_06_2.bmp,4.09375,0.18413
i08_06_3.bmp,3.93333,0.12412999999999999
i08_06_4.bmp,3.6129,0.14192000000000002
i08_06_5.bmp,3.06452,0.12014000000000001
i08_07_1.bmp,5.5,0.19764
i08_07_2.bmp,4.64516,0.18558
i08_07_3.bmp,4.16667,0.16387000000000002
i08_07_4.bmp,3.45161,0.1193
i08_07_5.bmp,2.3871,0.13438
i08_08_1.bmp,5.21875,0.16378
i08_08_2.bmp,4.59375,0.13154000000000002
i08_08_3.bmp,3.90323,0.115
i08_08_4.bmp,2.8709700000000002,0.12693
i08_08_5.bmp,1.96774,0.14049
i08_09_1.bmp,5.7096800000000005,0.17187
i08_09_2.bmp,5.875,0.20131
i08_09_3.bmp,5.03125,0.23997
i08_09_4.bmp,3.5,0.13975
i08_09_5.bmp,1.75,0.18222
i08_10_1.bmp,5.96774,0.20137
i08_10_2.bmp,5.59375,0.15219000000000002
i08_10_3.bmp,4.6875,0.12837
i08_10_4.bmp,3.21875,0.13789
i08_10_5.bmp,1.34375,0.18011
I08_11_1.BMP,6.0,0.16448
i08_11_2.bmp,5.25,0.17115999999999998
i08_11_3.bmp,4.566669999999999,0.13890999999999998
i08_11_4.bmp,4.19355,0.12426
i08_11_5.bmp,2.26667,0.12412999999999999
i08_12_1.bmp,6.19355,0.21600999999999998
i08_12_2.bmp,5.7419400000000005,0.12877
i08_12_3.bmp,5.5,0.17115999999999998
i08_12_4.bmp,4.8125,0.19484
i08_12_5.bmp,4.25,0.23799
I08_13_1.BMP,5.78125,0.16964
i08_13_2.bmp,3.26667,0.11483
i08_13_3.bmp,4.3871,0.20237
i08_13_4.bmp,2.73333,0.12412999999999999
i08_13_5.bmp,2.125,0.17539000000000002
i08_14_1.bmp,5.65625,0.16304000000000002
i08_14_2.bmp,5.4375,0.16499
i08_14_3.bmp,4.87097,0.21755
i08_14_4.bmp,4.75,0.19264
i08_14_5.bmp,4.0,0.25388
i08_15_1.bmp,3.77419,0.17497000000000001
i08_15_2.bmp,2.93548,0.20369
i08_15_3.bmp,3.28125,0.1988
i08_15_4.bmp,3.6875,0.15586
i08_15_5.bmp,3.5161300000000004,0.15718
i08_16_1.bmp,6.0625,0.21622
i08_16_2.bmp,5.75,0.18222
i08_16_3.bmp,5.87097,0.23146
i08_16_4.bmp,4.903230000000001,0.16035
i08_16_5.bmp,4.566669999999999,0.19823
i08_17_1.bmp,5.40625,0.15219000000000002
i08_17_2.bmp,5.58065,0.18684
i08_17_3.bmp,4.1875,0.17918
i08_17_4.bmp,5.06452,0.21366
i08_17_5.bmp,3.25806,0.18792
i08_18_1.bmp,4.25,0.15934
i08_18_2.bmp,3.74194,0.14403
i08_18_3.bmp,2.9375,0.17643
i08_18_4.bmp,2.84375,0.16000999999999999
i08_18_5.bmp,2.8709700000000002,0.28026
i08_19_1.bmp,5.3871,0.1863
i08_19_2.bmp,4.93548,0.12014000000000001
i08_19_3.bmp,4.6875,0.14278
i08_19_4.bmp,4.03226,0.13288
i08_19_5.bmp,3.59375,0.10697999999999999
i08_20_1.bmp,5.87097,0.19216
i08_20_2.bmp,5.96774,0.16752
i08_20_3.bmp,5.2666699999999995,0.13278
i08_20_4.bmp,4.625,0.1449
i08_20_5.bmp,3.8125,0.14278
i08_21_1.bmp,5.6875,0.17918
i08_21_2.bmp,4.93548,0.12850999999999999
i08_21_3.bmp,4.2903199999999995,0.10396
i08_21_4.bmp,3.80645,0.12426
i08_21_5.bmp,2.67742,0.10588
i08_22_1.bmp,5.6129,0.17477
i08_22_2.bmp,5.45161,0.1193
i08_22_3.bmp,4.16129,0.18863
i08_22_4.bmp,3.0625,0.1164
i08_22_5.bmp,2.375,0.138
i08_23_1.bmp,6.03226,0.17951
i08_23_2.bmp,6.16129,0.17128
i08_23_3.bmp,5.67742,0.13212000000000002
i08_23_4.bmp,5.5,0.12247000000000001
i08_23_5.bmp,5.4375,0.21166
i08_24_1.bmp,5.93548,0.18774000000000002
i08_24_2.bmp,5.78125,0.18611
i08_24_3.bmp,5.2903199999999995,0.18358
i08_24_4.bmp,3.96774,0.1248
i08_24_5.bmp,2.625,0.16388
I09_01_1.bmp,5.36364,0.16497
i09_01_2.bmp,5.0,0.09882
i09_01_3.bmp,4.54545,0.12921
i09_01_4.bmp,4.03226,0.0966
i09_01_5.bmp,3.63636,0.10337
i09_02_1.bmp,5.87879,0.16463
i09_02_2.bmp,6.0303,0.174
i09_02_3.bmp,5.5625,0.15269000000000002
i09_02_4.bmp,4.875,0.10597000000000001
i09_02_5.bmp,4.54545,0.1219
i09_03_1.bmp,4.60606,0.11289
i09_03_2.bmp,4.09375,0.11145
i09_03_3.bmp,3.69697,0.14523
i09_03_4.bmp,3.25,0.10825
i09_03_5.bmp,2.87879,0.09347000000000001
i09_04_1.bmp,5.7419400000000005,0.12042
i09_04_2.bmp,5.59375,0.10697999999999999
i09_04_3.bmp,5.3871,0.14192000000000002
i09_04_4.bmp,4.67742,0.09555
i09_04_5.bmp,4.27273,0.1305
i09_05_1.bmp,5.93548,0.13637
i09_05_2.bmp,5.5,0.13258
i09_05_3.bmp,4.96875,0.1209
i09_05_4.bmp,4.09091,0.12394000000000001
i09_05_5.bmp,3.59375,0.10697999999999999
i09_06_1.bmp,5.21875,0.14479
i09_06_2.bmp,4.3125,0.13577
i09_06_3.bmp,4.16129,0.10299000000000001
i09_06_4.bmp,3.8125,0.10305
i09_06_5.bmp,3.34375,0.10467
i09_07_1.bmp,4.87879,0.17012
i09_07_2.bmp,4.75,0.11692999999999999
i09_07_3.bmp,4.12903,0.16284
i09_07_4.bmp,3.66667,0.13324
i09_07_5.bmp,2.70968,0.12236
i09_08_1.bmp,5.875,0.16973
i09_08_2.bmp,5.24242,0.14232999999999998
i09_08_3.bmp,4.34375,0.15058
i09_08_4.bmp,3.48485,0.1492
i09_08_5.bmp,2.375,0.1449
i09_09_1.bmp,6.54545,0.14902
i09_09_2.bmp,6.09091,0.16798
i09_09_3.bmp,5.15152,0.1492
i09_09_4.bmp,3.90625,0.10231
i09_09_5.bmp,2.51515,0.087
i09_10_1.bmp,6.0,0.15934
i09_10_2.bmp,5.65625,0.18011
i09_10_3.bmp,4.90625,0.11145
i09_10_4.bmp,3.19355,0.0959
i09_10_5.bmp,2.34375,0.09487999999999999
I09_11_1.BMP,5.90625,0.19941
i09_11_2.bmp,5.15625,0.14052
i09_11_3.bmp,3.96875,0.11254000000000002
i09_11_4.bmp,2.40625,0.09742
i09_11_5.bmp,0.87879,0.10282999999999999
i09_12_1.bmp,6.06061,0.17109000000000002
i09_12_2.bmp,5.90625,0.16153
i09_12_3.bmp,4.90625,0.1352
i09_12_4.bmp,2.96875,0.1035
i09_12_5.bmp,2.84375,0.0999
I09_13_1.BMP,4.51515,0.11435999999999999
i09_13_2.bmp,3.77419,0.099
i09_13_3.bmp,3.33333,0.13324
i09_13_4.bmp,2.81818,0.12460999999999998
i09_13_5.bmp,2.87879,0.11936
i09_14_1.bmp,5.84375,0.17179
i09_14_2.bmp,5.48485,0.17732
i09_14_3.bmp,6.28125,0.14812999999999998
i09_14_4.bmp,4.4375,0.15896
i09_14_5.bmp,3.3125,0.12837
i09_15_1.bmp,2.90909,0.16242
i09_15_2.bmp,3.06061,0.16
i09_15_3.bmp,3.25,0.13258
i09_15_4.bmp,3.59375,0.13154000000000002
i09_15_5.bmp,5.84848,0.20156
i09_16_1.bmp,6.06061,0.18151
i09_16_2.bmp,6.303030000000001,0.15142
i09_16_3.bmp,5.75,0.14658
i09_16_4.bmp,5.903230000000001,0.18449000000000002
i09_16_5.bmp,4.66667,0.13324
i09_17_1.bmp,5.8125,0.18455
i09_17_2.bmp,6.78788,0.18059
i09_17_3.bmp,4.78125,0.11469000000000001
i09_17_4.bmp,6.36364,0.22193000000000002
i09_17_5.bmp,3.60606,0.14174
i09_18_1.bmp,4.81818,0.17384000000000002
i09_18_2.bmp,4.303030000000001,0.15737
i09_18_3.bmp,4.06452,0.16408
i09_18_4.bmp,3.3125,0.15586
i09_18_5.bmp,3.15625,0.166
i09_19_1.bmp,5.5,0.13258
i09_19_2.bmp,4.67742,0.10588
i09_19_3.bmp,4.51613,0.08976
i09_19_4.bmp,4.0625,0.12451
i09_19_5.bmp,3.48485,0.12943
i09_20_1.bmp,5.8125,0.13577
i09_20_2.bmp,5.66667,0.17495
i09_20_3.bmp,4.5,0.13258
i09_20_4.bmp,3.90909,0.10811
i09_20_5.bmp,2.90909,0.10811
i09_21_1.bmp,5.27273,0.14389000000000002
i09_21_2.bmp,4.8125,0.12053
i09_21_3.bmp,4.25,0.10825
i09_21_4.bmp,3.5,0.08839
i09_21_5.bmp,2.16129,0.06606000000000001
i09_22_1.bmp,5.71875,0.12682000000000002
i09_22_2.bmp,5.78788,0.17543
i09_22_3.bmp,5.5,0.125
i09_22_4.bmp,4.09375,0.11989000000000001
i09_22_5.bmp,2.71875,0.14812999999999998
i09_23_1.bmp,6.25,0.13975
i09_23_2.bmp,6.28125,0.14138
i09_23_3.bmp,6.0303,0.1631
i09_23_4.bmp,4.8125,0.12837
i09_23_5.bmp,2.875,0.10597000000000001
i09_24_1.bmp,5.75,0.13258
i09_24_2.bmp,5.09375,0.16153
i09_24_3.bmp,3.75,0.11692999999999999
i09_24_4.bmp,2.0303,0.10912999999999999
i09_24_5.bmp,0.24241999999999997,0.0746
I10_01_1.bmp,5.71795,0.1402
i10_01_2.bmp,5.43243,0.14575
i10_01_3.bmp,4.74359,0.11304000000000002
i10_01_4.bmp,4.53846,0.11942
i10_01_5.bmp,3.8157900000000002,0.11682999999999999
i10_02_1.bmp,6.05405,0.14777
i10_02_2.bmp,5.83784,0.16884000000000002
i10_02_3.bmp,5.76923,0.15997
i10_02_4.bmp,5.52632,0.13282
i10_02_5.bmp,4.72973,0.13045
i10_03_1.bmp,5.05405,0.10774
i10_03_2.bmp,4.36111,0.11217
i10_03_3.bmp,4.02564,0.09236
i10_03_4.bmp,3.30769,0.09698999999999999
i10_03_5.bmp,2.92308,0.09854
i10_04_1.bmp,6.076919999999999,0.14678
i10_04_2.bmp,5.11111,0.14581
i10_04_3.bmp,5.15789,0.16019
i10_04_4.bmp,4.76923,0.15997
i10_04_5.bmp,4.23077,0.1379
i10_05_1.bmp,6.05128,0.13543
i10_05_2.bmp,5.7948699999999995,0.19921
i10_05_3.bmp,5.17949,0.16165
i10_05_4.bmp,4.3947400000000005,0.12082000000000001
i10_05_5.bmp,3.34211,0.09324
i10_06_1.bmp,5.15789,0.12635
i10_06_2.bmp,4.64865,0.13359000000000001
i10_06_3.bmp,4.57895,0.13741
i10_06_4.bmp,3.84211,0.1021
i10_06_5.bmp,3.40541,0.11756
i10_07_1.bmp,5.54054,0.12440999999999999
i10_07_2.bmp,5.02564,0.08494
i10_07_3.bmp,4.46154,0.11377999999999999
i10_07_4.bmp,4.0,0.12892
i10_07_5.bmp,3.0526299999999997,0.09809
i10_08_1.bmp,5.97368,0.10182999999999999
i10_08_2.bmp,5.30769,0.14115999999999998
i10_08_3.bmp,4.35135,0.12217
i10_08_4.bmp,3.5,0.08924
i10_08_5.bmp,2.78947,0.11262
i10_09_1.bmp,5.97436,0.18307
i10_09_2.bmp,5.69231,0.12642
i10_09_3.bmp,5.17949,0.16165
i10_09_4.bmp,3.8157900000000002,0.12262
i10_09_5.bmp,2.28205,0.07206
i10_10_1.bmp,5.8684199999999995,0.17524
i10_10_2.bmp,5.81579,0.15725999999999998
i10_10_3.bmp,5.2051300000000005,0.13164
i10_10_4.bmp,3.64103,0.12814
i10_10_5.bmp,2.4359,0.10754000000000001
I10_11_1.BMP,5.15385,0.15186
i10_11_2.bmp,4.46154,0.13493
i10_11_3.bmp,3.6153800000000005,0.11244000000000001
i10_11_4.bmp,2.1842099999999998,0.09005
i10_11_5.bmp,1.23684,0.0944
i10_12_1.bmp,4.76923,0.15997
i10_12_2.bmp,5.84211,0.15129
i10_12_3.bmp,4.923080000000001,0.15119000000000002
i10_12_4.bmp,4.052630000000001,0.13899
i10_12_5.bmp,2.6842099999999998,0.1123
I10_13_1.BMP,5.78947,0.1496
i10_13_2.bmp,3.92105,0.11990999999999999
i10_13_3.bmp,3.42105,0.09584
i10_13_4.bmp,2.6842099999999998,0.13473
i10_13_5.bmp,2.89744,0.08728999999999999
i10_14_1.bmp,5.82051,0.14895
i10_14_2.bmp,6.15385,0.15186
i10_14_3.bmp,5.552630000000001,0.10976
i10_14_4.bmp,4.27027,0.14629
i10_14_5.bmp,3.84211,0.13687
i10_15_1.bmp,3.07895,0.10774
i10_15_2.bmp,3.23077,0.1379
i10_15_3.bmp,3.6153800000000005,0.14329
i10_15_4.bmp,3.3684199999999995,0.14615
i10_15_5.bmp,4.17949,0.15753
i10_16_1.bmp,6.12821,0.18195999999999998
i10_16_2.bmp,6.1025599999999995,0.2108
i10_16_3.bmp,6.02564,0.20984
i10_16_4.bmp,5.57895,0.1649
i10_16_5.bmp,5.12821,0.20248
i10_17_1.bmp,5.71053,0.11714000000000001
i10_17_2.bmp,6.589739999999999,0.21671999999999997
i10_17_3.bmp,4.56757,0.11805999999999998
i10_17_4.bmp,6.5641,0.21996
i10_17_5.bmp,3.69231,0.19241
i10_18_1.bmp,4.51282,0.14447000000000002
i10_18_2.bmp,4.076919999999999,0.15119000000000002
i10_18_3.bmp,3.82051,0.1301
i10_18_4.bmp,3.6315800000000005,0.14132999999999998
i10_18_5.bmp,3.3157900000000002,0.12402
i10_19_1.bmp,5.57895,0.14714000000000002
i10_19_2.bmp,5.42105,0.15177000000000002
i10_19_3.bmp,4.675680000000001,0.10847000000000001
i10_19_4.bmp,4.21622,0.09467
i10_19_5.bmp,3.8717900000000003,0.10371
i10_20_1.bmp,5.84615,0.16029000000000002
i10_20_2.bmp,5.38462,0.1338
i10_20_3.bmp,4.4359,0.12971
i10_20_4.bmp,3.57895,0.10934
i10_20_5.bmp,2.8648599999999997,0.1092
i10_21_1.bmp,5.5,0.14293
i10_21_2.bmp,5.17949,0.1533
i10_21_3.bmp,4.25641,0.12412999999999999
i10_21_4.bmp,3.7692300000000003,0.12276
i10_21_5.bmp,2.51282,0.10801
i10_22_1.bmp,5.97368,0.16429000000000002
i10_22_2.bmp,4.87179,0.15461
i10_22_3.bmp,4.48649,0.11855999999999998
i10_22_4.bmp,4.02778,0.10747999999999999
i10_22_5.bmp,3.25641,0.12932000000000002
i10_23_1.bmp,6.15385,0.13826
i10_23_2.bmp,5.94872,0.16196
i10_23_3.bmp,4.552630000000001,0.12728
i10_23_4.bmp,2.60526,0.09517
i10_23_5.bmp,1.44737,0.08066
i10_24_1.bmp,5.46154,0.14435
i10_24_2.bmp,4.78947,0.135
i10_24_3.bmp,3.5128199999999996,0.13984000000000002
i10_24_4.bmp,1.86486,0.10228999999999999
i10_24_5.bmp,0.36841999999999997,0.10138
I11_01_1.bmp,5.54054,0.18566
i11_01_2.bmp,5.16216,0.12969
i11_01_3.bmp,5.35135,0.19193
i11_01_4.bmp,4.28571,0.13138
i11_01_5.bmp,3.86111,0.11217
i11_02_1.bmp,5.55556,0.1493
i11_02_2.bmp,5.8857099999999996,0.1444
i11_02_3.bmp,5.44444,0.14404
i11_02_4.bmp,5.19444,0.11665999999999999
i11_02_5.bmp,4.75,0.13249
i11_03_1.bmp,5.0,0.10811
i11_03_2.bmp,4.43243,0.11805999999999998
i11_03_3.bmp,3.8285699999999996,0.08557999999999999
i11_03_4.bmp,3.27027,0.09856000000000001
i11_03_5.bmp,2.91667,0.09108
i11_04_1.bmp,5.4705900000000005,0.11936
i11_04_2.bmp,5.62162,0.19621
i11_04_3.bmp,5.28571,0.14326
i11_04_4.bmp,5.19444,0.1231
i11_04_5.bmp,4.675680000000001,0.16684000000000002
i11_05_1.bmp,6.02703,0.16434
i11_05_2.bmp,5.80556,0.17489000000000002
i11_05_3.bmp,5.2973,0.17459000000000002
i11_05_4.bmp,4.19444,0.14065
i11_05_5.bmp,3.05556,0.10352
i11_06_1.bmp,4.69444,0.1231
i11_06_2.bmp,4.38889,0.11965999999999999
i11_06_3.bmp,3.9729699999999997,0.12954000000000002
i11_06_4.bmp,3.54054,0.13015
i11_06_5.bmp,3.02857,0.11055
i11_07_1.bmp,5.56757,0.15545
i11_07_2.bmp,4.8,0.11986
i11_07_3.bmp,4.52778,0.10747999999999999
i11_07_4.bmp,3.94118,0.09246
i11_07_5.bmp,2.75676,0.09673999999999999
i11_08_1.bmp,4.94286,0.10647000000000001
i11_08_2.bmp,4.57143,0.13574
i11_08_3.bmp,3.75676,0.11722
i11_08_4.bmp,2.8571400000000002,0.10799
i11_08_5.bmp,2.33333,0.10393
